"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.01152 845861 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01162 845776 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01172 845691 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01182 845606 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01192 845521 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01202 845436 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01212 845351 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01222 845266 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01232 845181 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01242 845096 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01252 845011 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01262 844926 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01271 844841 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01281 844756 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01291 844671 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01301 844586 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01311 844501 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01321 844416 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01331 844331 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01341 844246 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01351 844161 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01361 844076 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01371 843991 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01381 843906 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01391 843821 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01401 843736 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01411 843651 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01420 843566 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01430 843481 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01440 843396 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01450 843311 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01460 843226 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01470 843141 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01480 843056 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
