"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.01038 4440011 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01048 4439563 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01058 4439115 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01068 4438667 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01078 4438219 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01088 4437771 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01098 4437323 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01108 4436875 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01118 4436427 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01128 4435979 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01138 4435531 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01148 4435083 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01158 4434635 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01168 4434187 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01178 4433739 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01188 4433291 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01198 4432843 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01208 4432395 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01218 4431947 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01228 4431499 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01238 4431051 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01248 4430603 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01258 4430155 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01268 4429707 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01278 4429259 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01288 4428811 0.0 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000 1.0000
0.01298 4428363 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01308 4427915 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01318 4427467 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01328 4427019 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01338 4426571 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01348 4426123 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01358 4425675 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01368 4425227 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01378 4424779 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01388 4424331 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01398 4423883 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01408 4423435 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01418 4422987 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01428 4422539 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01438 4422091 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01448 4421643 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01458 4421195 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01468 4420747 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01478 4420299 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01488 4419851 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01498 4419403 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01508 4418955 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01518 4418507 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01528 4418059 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01538 4417611 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01548 4417163 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01558 4416715 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01568 4416267 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01578 4415819 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
0.01588 4415371 0.0 1.0000 1.0000 0.9999 1.0000 1.0000 1.0000 0.9999
